idnum,logistic_ensemble_regularization_factor=0.5
     1306963824,0.951928635686755
     1308222670,0.220886828740310
     1308763924,0.247490184535079
     1309641855,0.747484753058323
     1309797181,0.377614798618286
     1310118228,0.239268002583672
     1310759483,0.278528307498809
     1314981314,0.785056135464962
     1315222542,0.760514584741745
     1315759297,0.374304313206602
     1318838287,0.211715259442672
     1319968541,0.200585568207836
     1321047277,0.293138298283826
     1323002069,0.239992004321122
     1323710327,0.632864388981641
     1325623356,0.402173938963670
     1327288470,0.382420632725182
     1328247592,0.985907426811603
     1328774706,0.206952198066968
     1330295145,0.281846112901105
     1331550909,0.228534210038184
     1332237991,0.840408474898021
     1333195762,0.372815399519632
     1337059253,0.959551337829963
     1341625680,0.584364324567218
     1341727332,0.249487395146293
     1342382092,0.771125116945378
     1343382088,0.648583650353296
     1343527868,0.416881242767748
     1344396332,0.952744207829887
     1346287409,0.337023821919609
     1351345469,0.241854217446424
     1351482663,0.651009894386191
     1352336002,0.388059818204733
     1352354768,0.927112248939716
     1352815192,0.254353880941346
     1353414689,0.228919862778139
     1354021647,0.265567403140562
     1355830470,0.721516128936069
     1359170692,0.735681107139637
     1359378916,0.321655833839521
     1360598195,0.510472135847513
     1361631611,0.285131797820962
     1362372441,0.200676248993020
     1363935017,0.309138161381936
     1367267296,0.513650661698213
     1368417620,0.258634370363388
     1369454925,0.216940034769400
     1373077981,0.279116250533009
     1373367856,0.371824604195740
     1375551150,0.907602148386905
     1376336496,0.939202640139759
     1376461855,0.314429078673695
     1376646283,0.224895018133111
     1377487846,0.266245900576214
     1379431645,0.204785645522662
     1380932179,0.635397510842421
     1381414773,0.497056371844214
     1383159884,0.218087050296378
     1383375656,0.928622239404076
     1384513526,0.250967468829080
     1385120152,0.406143122467885
     1385953267,0.586712645558075
     1386758415,0.353062938487188
     1392865495,0.243173721279397
     1394415175,0.978619524489620
     1394616307,0.301020836938320
     1394651136,0.443411646321098
     1395580121,0.268712622949875
     1396213921,0.985598518659933
     1397212438,0.990464706175420
     1398325407,0.216480972916505
     1399784822,0.727705214207497
     1400704277,0.261840406778038
     1403378041,0.237744699302036
     1403577655,0.563613375285185
     1404883058,0.274388430487150
     1404981150,0.739126542815794
     1406576822,0.211643308111223
     1407786656,0.263300218212390
     1409090165,0.247340940862370
     1412506982,0.544142575799328
     1413410854,0.950098763621718
     1420021340,0.977712654855559
     1421005503,0.309618229400378
     1421057783,0.231040448661570
     1422413057,0.955433720309498
     1424905394,0.298804193617149
     1425926964,0.825903949562362
     1425997470,0.986330986224197
     1426654977,0.388948764361539
     1426753545,0.264226462867457
     1426821636,0.563127993481458
     1426896361,0.262510599366052
     1427527233,0.323814881271087
     1427531036,0.935308870316643
     1428432027,0.804564219194188
     1429955396,0.236089884664451
     1433748338,0.200487808235890
     1433962346,0.377450325463450
     1434027953,0.912085424446779
     1434742717,0.845087867761083
     1435692403,0.234376815106491
     1437680463,0.440227831111031
     1437834006,0.471045301861792
     1437936582,0.227894598355865
     1438113939,0.303009816011619
     1438274224,0.363260972117372
     1438406050,0.493000254034968
     1438673227,0.235810524788558
     1441821402,0.972458433521410
     1441981193,0.828502991605129
     1442370333,0.986279039687058
     1443332873,0.546186488481476
     1444024960,0.360374577191682
     1445397265,0.920462760739292
     1445513627,0.360257103550468
     1449008960,0.230644898941680
     1449990982,0.908703131869536
     1452633906,0.262999337610662
     1453414330,0.367876656490148
     1455203962,0.450282774382717
     1455914817,0.549437711666200
     1458974537,0.922809766915512
     1460618660,0.711286823822311
     1461831388,0.897856121347743
     1464133416,0.252486665539953
     1464588073,0.956150460014499
     1464842076,0.341616310908017
     1465881794,0.350842231262286
     1466019167,0.529900141539267
     1466372611,0.548251262086918
     1466478409,0.327589092220198
     1467182658,0.779764459165852
     1468282969,0.228739796149313
     1469015365,0.225142777467649
     1470259719,0.261086791740616
     1472240406,0.619653105674871
     1472425815,0.813682876253293
     1472531102,0.455244283959851
     1473454849,0.930585215756032
     1474734454,0.740354544327158
     1476494742,0.254520333584959
     1480124983,0.290187476980331
     1480362498,0.265142040917883
     1482201985,0.974557390693501
     1483422439,0.762822683629513
     1484713229,0.686560011064379
     1485326427,0.273642029971244
     1489954197,0.232505028141147
     1490195897,0.252187218435210
     1491033213,0.348878178982857
     1491908492,0.413344154126269
     1492459298,0.992396821152093
     1492746768,0.346031658637129
     1494217410,0.784958050488708
     1496134540,0.238170222477297
     1496245153,0.718156266386410
     1497722098,0.205057177107138
     1498838336,0.266517671613098
     1501711584,0.248387574500493
     1502564277,0.313793368790908
     1502884246,0.247563007130211
     1505023535,0.515468318006585
     1505986970,0.944910259647045
     1506338500,0.936353117065529
     1506690213,0.453694794870581
     1506693172,0.884660462417118
     1507737589,0.874343588084687
     1510816782,0.604676395133853
     1512614403,0.917590488515954
     1512666033,0.350264531251851
     1513000502,0.618423922144365
     1514248290,0.533620928799256
     1515875187,0.956602790056133
     1518423631,0.523716228792772
     1520301184,0.843119737127070
     1520840518,0.916164211374615
     1523516089,0.302174899977856
     1524073455,0.302166283855861
     1524790409,0.269229523205605
     1527580496,0.507402241741651
     1528485753,0.257147849222341
     1528975067,0.988555555273679
     1529340418,0.435303993674029
     1530195864,0.867771891873838
     1530685639,0.937289949304179
     1531064786,0.657886756344407
     1533582384,0.233289187789792
     1538013500,0.907416071389690
     1540526416,0.214257623496896
     1541915895,0.524406873641606
     1542995481,0.872148761907683
     1543539840,0.261928250206355
     1545878855,0.290918276472201
     1546777764,0.473737133726189
     1547096328,0.320048539987137
     1547700058,0.311818656522978
     1547750521,0.534857754948857
     1548748991,0.280604756321603
     1548886266,0.518663405470071
     1550586710,0.748997728262104
     1550631770,0.671724654033534
     1551325285,0.347260013587243
     1552659085,0.726052872435341
     1554386103,0.908067736406858
     1556314946,0.809888384597897
     1556585746,0.240753186006573
     1559860566,0.612387515767739
     1561008439,0.304193753343984
     1561932719,0.200598387381890
     1563408516,0.579315254575930
     1563422519,0.206952198066968
     1563967552,0.457886599207493
     1564103114,0.423245910005138
     1565071221,0.752426715927057
     1566551667,0.563548497997461
     1569137927,0.301939980403705
     1569877285,0.491271827485967
     1570650922,0.642349591369005
     1570651505,0.227858982890833
     1571098024,0.365079178293615
     1571344767,0.244465158577362
     1571799565,0.206420805639025
     1572162249,0.306432207819189
     1574094581,0.743003642900271
     1574706734,0.909883801560000
     1575709954,0.587519035404543
     1575955869,0.977518199597605
     1576114533,0.200447106389579
     1576130694,0.498560464028740
     1576640450,0.239642964624826
     1578179787,0.953929486993452
     1578645640,0.732800536482138
     1579160259,0.541474581095429
     1580438941,0.228875070161185
     1580944587,0.513544995718231
     1581525388,0.311933812341380
     1581997128,0.258480303294089
     1582536544,0.308358334709828
     1587151126,0.634110576783147
     1588069587,0.477837109102299
     1589771221,0.899475444109336
     1590805317,0.462885688813266
     1591762309,0.226729888555591
     1591840307,0.249653883763228
     1593657341,0.969560055694860
     1593884250,0.451543993548808
     1594490646,0.982549879078851
     1596971319,0.474941729372026
     1598823639,0.348253674533013
     1598900822,0.869016093324579
     1602499431,0.403139546964713
     1603348496,0.900958203092124
     1604024219,0.255845678493392
     1604087027,0.886510029052774
     1604305068,0.246711155075565
     1605421038,0.576324182794910
     1605741128,0.609219531053184
     1608510287,0.668800190648370
     1608631094,0.373942747351639
     1610184032,0.232932163876279
     1612639517,0.556068541922387
     1613707386,0.267835672870712
     1615064656,0.295403287168832
     1615472252,0.204894028762416
     1616403204,0.537351352606509
     1617239679,0.665304052037031
     1617683788,0.705127865937575
     1618345712,0.663864661007390
     1618673067,0.749518654466433
     1619470841,0.314536022613979
     1619702022,0.239233688950715
     1620573756,0.233696248330912
     1622684023,0.264055714556805
     1623826137,0.268816108826268
     1624413919,0.234932315765123
     1625018191,0.216125578359459
     1627884852,0.211458703872094
     1629162174,0.235123293560759
     1629496711,0.264348199211983
     1629607120,0.237611120652334
     1632207678,0.981034713671200
     1634043849,0.370902498295593
     1634516870,0.340319305640501
     1635494206,0.475516433987201
     1637365598,0.200562384388337
     1638313586,0.247751783773105
     1638676327,0.603196295359333
     1639217153,0.210652026203774
     1639616705,0.233814266552463
     1642626412,0.533677501150280
     1644022252,0.267097695397145
     1644675757,0.239119919761384
     1645606805,0.300273803283750
     1647534975,0.287344353402874
     1649050534,0.903656353185348
     1649126654,0.490528182450796
     1650581602,0.380072972204655
     1650802653,0.355952704404582
     1650837955,0.472509726713684
     1651219599,0.265998553868159
     1651703618,0.237540286225704
     1652848240,0.863954601808171
     1657820987,0.237118347597286
     1658923764,0.730868686054950
     1659875587,0.253226561305044
     1660064414,0.326880893000375
     1663754816,0.200497648674366
     1664288393,0.507581309398105
     1664400990,0.226679478059367
     1665702791,0.389138076262390
     1666158101,0.210760914852671
     1667204277,0.249065211119789
     1667321933,0.634488756557390
     1669138768,0.884289206851895
     1670089713,0.763610609954291
     1671486509,0.797431361759739
     1672737297,0.278108494900858
     1673548992,0.362808668325999
     1673709667,0.259434513997228
     1678261911,0.200767648308367
     1678889117,0.249360778466886
     1679182144,0.206952198066968
     1679398101,0.421944170935968
     1679660898,0.271337406821539
     1680088979,0.920974060044823
     1680486250,0.601981998579403
     1681041288,0.955976059276415
     1681626383,0.306765031995326
     1685709517,0.256731594037254
     1686114793,0.200322659055148
     1686676836,0.974804718638449
     1687381840,0.884536214842703
     1688445104,0.440386280242348
     1688935201,0.252346738470837
     1691545959,0.816051816058723
     1694632190,0.384214436166255
     1696105276,0.235011593754938
     1696263798,0.863520084916926
     1698022969,0.242147116034689
     1698145432,0.845036238744586
     1698346550,0.299715869757188
     1701030471,0.208467149844615
     1701158876,0.341124522114792
     1704225769,0.200645858840249
     1704978370,0.812613202763959
     1705530308,0.265441827475334
     1706200445,0.631198203469481
     1706497234,0.289400694561067
     1706997978,0.873603757489330
     1707242945,0.872660766054697
     1709185112,0.616135010653207
     1709456306,0.236445814617824
     1709521385,0.200638114604833
     1709900358,0.788472141298704
     1710721019,0.700415195486029
     1712906981,0.928335872280601
     1717584195,0.932987020645856
     1720399375,0.644542397032171
     1723071261,0.445133268217570
     1724574161,0.589493097122131
     1726100381,0.461813638202061
     1727209735,0.321413446893088
     1727646054,0.563428214305173
     1728774750,0.219900334430064
     1729181738,0.261793441873739
     1729274049,0.903533977549220
     1729862983,0.211708604621029
     1730433688,0.613433439581224
     1731183970,0.313530812398358
     1731795669,0.309472425232792
     1732070447,0.438055408996417
     1732139734,0.401235837364902
     1732637669,0.224760998450498
     1732641187,0.889063197286074
     1735790154,0.943494274009056
     1735913840,0.234679801807662
     1736035661,0.376118489042052
     1736278008,0.209293769472793
     1736387651,0.460130642352492
     1738030014,0.219026551030566
     1739863923,0.451834243471033
     1740027076,0.240691429784461
     1740029596,0.220614839762292
     1740788883,0.387652125541664
     1741699434,0.200795718256676
     1742016237,0.355287000074047
     1742036550,0.992575851292857
     1743118669,0.226748658531617
     1745590513,0.217621263406962
     1745660063,0.798451577895805
     1746599500,0.276301280303534
     1747869359,0.506730263849482
     1748859872,0.836899650906273
     1749529489,0.527257047768644
     1749797647,0.860607130214727
     1750662364,0.355409374838115
     1752554914,0.241991096709140
     1755041549,0.211481440548616
     1755884528,0.571563363129107
     1758154911,0.904816783353706
     1758966843,0.754413038058920
     1759545245,0.252808577786352
     1760543142,0.258107832899665
     1761051882,0.987105973354374
     1761833847,0.766087637386562
     1762465089,0.359829153354866
     1763665395,0.282446355579696
     1765353576,0.794212193497754
     1766127022,0.977688598779535
     1770968557,0.702467902197153
     1771010972,0.228234124233411
     1771663369,0.358960113244677
     1774100886,0.306515673471256
     1776213668,0.637846578149149
     1777947317,0.644200369236189
     1778878570,0.451717453858854
     1779133462,0.403657801818246
     1782699445,0.946184862983796
     1782723279,0.275864019785593
     1785100883,0.761832857071947
     1785464149,0.721752724328542
     1786010104,0.262810346512101
     1787417200,0.211656491097883
     1788393464,0.931405343558876
     1788977308,0.248750522005027
     1789539889,0.412394765196327
     1791967981,0.332203443606944
     1795282466,0.507512541242771
     1795600742,0.356198894462369
     1799652746,0.258870799208373
     1800046030,0.206612937227824
     1800560616,0.381318416928718
     1802959617,0.738476290730559
     1803011641,0.286771346423848
     1803428207,0.663743090946946
     1803631019,0.885865498869862
     1804675439,0.385940647154695
     1805632795,0.260306102720965
     1806167282,0.249690795588117
     1806793328,0.386757363500349
     1807228160,0.879276466696522
     1808840561,0.247753369533695
     1808911717,0.682992819758157
     1811882090,0.229228286189330
     1811899403,0.574524754529129
     1813563172,0.928889304678831
     1813981160,0.219983513793369
     1814088826,0.260591407723505
     1815354318,0.274427065492794
     1815832769,0.750125392213218
     1821355823,0.206801767977425
     1824750543,0.286812144763642
     1825467782,0.401652179299384
     1828045801,0.606444380129778
     1830175915,0.772650507874966
     1830742683,0.662113750468961
     1831422783,0.209493716375310
     1832407275,0.295348511638463
     1835426735,0.932528254055870
     1836335061,0.721036666117823
     1836947193,0.883462947193808
     1837160634,0.237758386912897
     1837310587,0.661666781259550
     1839918322,0.246829746566878
     1840329011,0.671613897554038
     1841507165,0.797324088293136
     1841952351,0.585652689434500
     1843297665,0.235295884230275
     1844839439,0.278105697421253
     1845333964,0.259576089290814
     1846005843,0.471028619861147
     1847245667,0.608735880221336
     1849286254,0.232482731680319
     1849353105,0.270228975952120
     1851615723,0.293919862405034
     1853191050,0.235239959080375
     1854233993,0.987969957225721
     1854691785,0.261198524763099
     1854694244,0.370211950641881
     1855038399,0.910013803856075
     1856163611,0.231593762822428
     1859578915,0.211346886899551
     1863241819,0.262334042353670
     1866476419,0.257790011090903
     1867671834,0.200273543332151
     1871985001,0.329954231073944
     1872873092,0.305146487081071
     1874916359,0.200801701123635
     1875027714,0.974866979597925
     1877219072,0.950414590627084
     1881110329,0.330297053400706
     1881395523,0.235375849825022
     1882749605,0.223139737077096
     1885207695,0.283443269104552
     1885767221,0.350779829626985
     1886295579,0.290702654515545
     1888672462,0.304877796928076
     1889213735,0.211643308111223
     1890627511,0.204848171101957
     1891242075,0.231567228442855
     1892746009,0.255579193598429
     1892814436,0.868420176426277
     1894696260,0.977097114218774
     1897915727,0.244229734907968
     1898064737,0.237281649318764
     1898494993,0.768377899244870
     1898758690,0.312168989616777
     1899373746,0.295818443684206
     1904492019,0.258622217435189
     1905125954,0.273650025192145
     1905316321,0.263960595800855
     1905892287,0.929213411900776
     1908408542,0.284481358967954
     1908984585,0.324179909369179
     1910325309,0.636708495448350
     1910536558,0.595193537095337
     1910931504,0.246119520592424
     1912189950,0.257783294487053
     1914327446,0.236248294011049
     1916316778,0.275295768254186
     1919152996,0.200669992649993
     1919380987,0.496414778099510
     1919813642,0.252712898606377
     1919869055,0.466839895030195
     1920215223,0.556003789608351
     1921382330,0.884974442601030
     1921983235,0.356355661612560
     1924105882,0.952683948881080
     1924780802,0.232997162190316
     1925734389,0.731501895915403
     1927140227,0.273228740376309
     1927769931,0.695518386799043
     1929247386,0.549664908132322
     1929548108,0.648858513950355
     1934541010,0.637479843430994
     1935511089,0.751258978607033
     1936007973,0.226159441293797
     1936512106,0.200773405345101
     1936558666,0.216840793478705
     1937424125,0.862500979954437
     1937757001,0.209406038779049
     1938466099,0.246584156248982
     1938523372,0.439911436323641
     1939383633,0.227433361260436
     1939563579,0.217994423480372
     1939639911,0.302548200170334
     1940115247,0.312437222745749
     1940541150,0.267596292254944
     1941146030,0.226139830745054
     1941364481,0.837521536141445
     1945078227,0.243681360544751
     1945629056,0.255123306474858
     1945779026,0.257141871652316
     1947260857,0.383093199012565
     1947537211,0.240616003507303
     1948625147,0.664076690059521
     1951029591,0.231414454387397
     1951757669,0.613099979281180
     1952794477,0.275758951437281
     1953216146,0.484969945951016
     1955427385,0.960920430371166
     1955501453,0.260612835940589
     1955944611,0.754148124390468
     1956268421,0.607451445653153
     1956468061,0.988473805129496
     1956637930,0.282605575706797
     1959060749,0.268213775460335
     1959930866,0.643837109611233
     1962322428,0.258328588667865
     1963837347,0.252540588498309
     1966350820,0.958540973209568
     1966446059,0.310965971710330
     1967294964,0.295823059114974
     1967674385,0.718577351936320
     1968173115,0.237744699302036
     1971115572,0.390075507274223
     1972660071,0.539457002982382
     1974402191,0.261680427751180
     1976523444,0.966226746347277
     1977284662,0.228542350803586
     1984441612,0.243235879181116
     1984640835,0.393090145709143
     1984922154,0.410865892317435
     1986179551,0.547680767799460
     1988500374,0.403218613501562
     1988797078,0.297657663384535
     1989368937,0.601237756575128
     1991938829,0.219881421045734
     1993610972,0.983246323728533
     1994379532,0.551119695902163
     1995422124,0.863963742756915
     1998195621,0.751322658820366
     2001493648,0.749992969888534
     2002825005,0.264999052999022
     2006040353,0.219294686682087
     2007282268,0.357708193355589
     2007396645,0.319907366096767
     2009352299,0.252769630600214
     2009945606,0.371257817522268
     2010242925,0.216936378589686
     2010390802,0.588767151127039
     2011993948,0.263615758435698
     2015690124,0.226847557999605
     2015879025,0.841492105774061
     2016097961,0.413703458565089
     2018114917,0.579296045879620
     2018506826,0.260795485099634
     2018856850,0.423271812088473
     2021612942,0.982039165577915
     2026909116,0.245397013881386
     2030794629,0.290907238325628
     2031331565,0.390683231567767
     2032634024,0.218777222319786
     2035074043,0.271565002985549
     2036861708,0.535766417774799
     2036937128,0.799502756554319
     2037194281,0.322011723353091
     2037712283,0.226554197303118
     2039722186,0.416514824744775
     2042196906,0.320208847486633
     2043248465,0.867233848896429
     2043376732,0.566840782075371
     2046892668,0.425276328103352
     2047435022,0.328778525858826
     2052186708,0.381641729956272
     2053690102,0.256733575915601
     2055801293,0.519736774127933
     2056270699,0.325174206002935
     2056594679,0.866662300110033
     2056899406,0.453575110469936
     2058618366,0.518903630020004
     2059693868,0.207431191052457
     2066892206,0.913102701690561
     2067851411,0.211564778593941
     2068313644,0.470383187758885
     2069714576,0.314793825621755
     2069758649,0.296847123030743
     2071550664,0.341438763124721
     2072312029,0.247373049337190
     2073849081,0.994385795537063
     2074416984,0.335126786550264
     2077591249,0.280097871163585
     2078874347,0.273845122603307
     2079505419,0.599522126315536
     2079665836,0.285341338923685
     2080172050,0.435990684003214
     2081278875,0.211563711406265
     2082318676,0.240465400186094
     2083562968,0.260513781094659
     2084278972,0.835697252537435
     2088788329,0.857778327423219
     2093572584,0.653858748636748
     2094557805,0.312782682351274
     2094727390,0.233008806280469
     2097234188,0.260326642835672
     2097405407,0.333971628152784
     2097738457,0.200659661306832
     2098330197,0.650915437389797
     2099632493,0.230058309134014
     2100580844,0.208970830358075
     2100676127,0.225535859266909
     2101334808,0.725101903038218
     2101526646,0.497366504992786
     2102229160,0.783887390709964
     2104760106,0.288247718247616
     2105236843,0.223493274772849
     2106986606,0.976745185609602
     2109008256,0.269474422393130
     2109263154,0.377259278361965
     2109905500,0.460319702384942
     2110026706,0.974914319697972
     2110109626,0.246614077255837
     2115430522,0.913545032081960
     2116336324,0.481557496677597
     2116913700,0.260315084207344
     2117811005,0.261737683777637
     2118084886,0.274337492852374
     2118422235,0.859329137451866
     2118558452,0.603631599339905
     2119559147,0.269738976353105
     2119570771,0.239209030041607
     2122155690,0.546181715703683
     2122168404,0.888000340728066
     2124214218,0.272229614612516
     2124324901,0.235387672609898
     2126898676,0.228486793854553
     2129357338,0.206952198066968
     2129677314,0.640351057387017
     2130260220,0.812547413666864
     2131158580,0.790292401641293
     2131193018,0.443760450997928
     2131909140,0.219849241813610
     2132896853,0.211681077741727
     2135077325,0.411924780229524
     2135293904,0.246719585434075
     2135708025,0.665972804395709
     2135855589,0.771707701459576
     2136347889,0.392248043115708
     2137593022,0.200446586444804
     2140367323,0.334773661668273
     2140529302,0.855860202286821
     2142243661,0.339935218218064
     2143686690,0.743801256167752
     2144358400,0.500314262406173
     2145680999,0.269812840591474
     2146521794,0.634546547113231
     2147465338,0.227126063446769
     2147785581,0.298235755531592
     2147815901,0.200775156049942
     2148258510,0.499795467548431
     2148965358,0.247007942949067
     2150729741,0.586439726909431
     2151128616,0.240091122624570
     2151395332,0.493289402199747
     2151797810,0.603388617404578
     2152346877,0.491205091136135
     2152991425,0.888115530992084
     2154708496,0.303006737408719
     2159527871,0.443915352666603
     2160640963,0.966898995472344
     2161078220,0.559583511003871
     2161204348,0.534511900434124
     2161788471,0.265393179398604
     2164796492,0.260044052257729
     2165359274,0.235297440947861
     2166853780,0.327577881348483
     2168327170,0.340460722408750
     2172219668,0.200676248993020
     2173427367,0.638586110693097
     2173959522,0.219509356174257
     2176248451,0.249129073444489
     2176816726,0.206952198066968
     2182696048,0.237236928517238
     2183219908,0.583701387450653
     2184102221,0.323634771053501
     2184633986,0.238588549187467
     2187549133,0.270000127554043
     2188190934,0.695275726140817
     2188687432,0.932899219879775
     2191192688,0.889841054536406
     2191199534,0.368697817500521
     2191300442,0.398439121732578
     2194177287,0.412276970061137
     2196603642,0.476782876478348
     2198596929,0.974217038890699
     2199634529,0.690197536816659
     2200094066,0.273556812656867
     2200765337,0.966576974960345
     2202215511,0.584995248691472
     2203585922,0.361878564834313
     2207419765,0.567763045464199
     2208191846,0.211576721675577
     2208571761,0.673220838620969
     2208863950,0.495959815103632
     2213727444,0.312485721019011
     2213987327,0.242945662087857
     2214011194,0.244266762782576
     2216167481,0.451671286073901
     2219446146,0.522287313310091
     2219804033,0.879549002396521
     2220468007,0.690254720384841
     2221392069,0.333094400437542
     2221617133,0.320791495628341
     2222695232,0.257937408311228
     2225983673,0.231209076892961
     2228226605,0.268768190846534
     2230582206,0.903523979579390
     2232868591,0.987761566682377
     2233672054,0.254564470705112
     2235747446,0.568602247414544
     2236015636,0.200451901127969
     2236601934,0.215609489719798
     2237673603,0.890948548383549
     2242791506,0.406643152197972
     2242939272,0.262764694901578
     2242966804,0.506582991029144
     2244055444,0.578679143947931
     2244804520,0.938184547618649
     2245142572,0.928420972218093
     2249191654,0.740257647390851
     2249691904,0.211783428457862
     2249868093,0.259204849252975
     2250073261,0.266073830977786
     2251035578,0.243680239259585
     2251340427,0.533633070250646
     2252398935,0.200793724563770
     2252782759,0.653255585963006
     2254784438,0.327568034478553
     2255150393,0.295974982293032
     2256826409,0.301276307984172
     2257001698,0.219517604866158
     2257353829,0.324984089503332
     2260168632,0.236603839330910
     2265090379,0.210738717674043
     2267554653,0.595529529317177
     2269804136,0.984634293530310
     2272582892,0.492026984942960
     2275192200,0.200703628733164
     2276879978,0.574538402370014
     2277284281,0.246527539185213
     2278383906,0.476052966956045
     2280368085,0.656511605451488
     2280783209,0.221524001288984
     2282454601,0.793781737970661
     2284863940,0.625357351524718
     2287036256,0.946036903872993
     2289595681,0.225728194621176
     2292255175,0.242158809288998
     2292977070,0.297146008740405
     2295021210,0.685581998693020
     2296693835,0.564302296808371
     2298194006,0.258500955019644
     2300057908,0.290498158899884
     2300709202,0.958037073745938
     2302096106,0.269668005625523
     2302737397,0.234662197864145
     2302891199,0.242122111383746
     2304233892,0.395735620445071
     2304674709,0.293312167319787
     2306061655,0.276529720906201
     2308278968,0.754973943933214
     2308848817,0.223321408560948
     2308995527,0.244723350829758
     2309750652,0.285629302209616
     2310486505,0.452352624297096
     2310846305,0.225070057137226
     2311822017,0.451055074216546
     2313941188,0.218151272080897
     2315229877,0.240664395323926
     2315750533,0.529953471869522
     2317192710,0.241807881027609
     2321039579,0.579086419110394
     2324724482,0.355928748973675
     2325005705,0.496203611151560
     2326703934,0.200804824963204
     2328408434,0.246711657883339
     2330054253,0.371096437548206
     2330787268,0.569973156107612
     2331876230,0.625395174113485
     2333530607,0.249099196053412
     2334220717,0.839090360805926
     2334716998,0.630398435373520
     2336269006,0.204674718711845
     2336477733,0.417822060343428
     2337250757,0.222773623333715
     2343281064,0.985878805336492
     2343754101,0.259576089290814
     2344855714,0.385188760800752
     2346264921,0.484800884459719
     2347304747,0.961753229446404
     2350354953,0.277205989694828
     2352007989,0.313612768046576
     2353127128,0.964452431074472
     2353380259,0.768901613178884
     2355196302,0.239536860522869
     2357163549,0.953542876530770
     2357903260,0.224033226789862
     2359283704,0.230458866604535
     2359614999,0.521915272498637
     2359730034,0.240502977810708
     2367269385,0.339993405615490
     2374201396,0.621333205384322
     2374896473,0.249807838090389
     2374923813,0.310278568374761
     2375990486,0.671858407700656
     2376109346,0.299373824743154
     2376829144,0.914087846187576
     2377872506,0.505393009920253
     2379077800,0.200804168772153
     2381166311,0.210164240096903
     2382885606,0.233315109718726
     2383365747,0.218788340518191
     2383937037,0.221374046580023
     2386109192,0.239611705871674
     2387233428,0.300426535669873
     2388218712,0.379532111118772
     2388883054,0.777300162134561
     2389745864,0.247688300544103
     2389824220,0.260036009159362
     2389924476,0.763112099923364
     2394025655,0.297656948032200
     2396891903,0.832661221788064
     2397413019,0.308981039081140
     2398788706,0.240430360303829
     2401565873,0.373075027453380
     2402292397,0.200554938035491
     2402835482,0.300759214445720
     2404661795,0.302271753937867
     2406263001,0.359216747941848
     2406443405,0.231026626872291
     2407762285,0.960337989109095
     2410391800,0.291017447240649
     2415077937,0.953823625961199
     2416569231,0.200641635345981
     2417144969,0.264888604328784
     2419006409,0.918575625462449
     2419561692,0.206952198066968
     2421854341,0.453836609924268
     2423061474,0.245709034102078
     2423704733,0.697043314182290
     2424140147,0.403836204767729
     2424926057,0.303835570193773
     2427375089,0.305475317616070
     2428084650,0.352968018302771
     2430035694,0.235111398943803
     2431150913,0.385979035334153
     2431878056,0.236510636478214
     2434098060,0.292875777817361
     2434666055,0.206952198066968
     2434695827,0.327870145691766
     2434711470,0.518976771690479
     2436539631,0.549466251618299
     2437863907,0.238244615885526
     2438152168,0.510838615414792
     2438748111,0.338888665281896
     2440177287,0.251557492912251
     2441351741,0.809234897825655
     2441575971,0.210912552064438
     2444273279,0.254210897507322
     2444411098,0.354906171767050
     2446941494,0.966164929305179
     2447553734,0.845691703384421
     2448043516,0.995369302279605
     2449184358,0.705890509055730
     2449627756,0.746151431999573
     2450045995,0.939749009545866
     2452804598,0.969555605498299
     2453086270,0.330389208474776
     2455496398,0.417430066135563
     2456279320,0.533743651131040
     2456635539,0.909411684177796
     2457386742,0.242258578020980
     2458753130,0.216203001203295
     2459084241,0.511264769978484
     2459865723,0.717476233236166
     2462799587,0.318859911060031
     2462929507,0.806872720666072
     2463136232,0.200665876145373
     2463601637,0.526963196508360
     2464793805,0.235089474181652
     2465172899,0.795411082283425
     2467114242,0.291770061902651
     2467329154,0.592872444332792
     2469887852,0.275961944000524
     2470291321,0.554375357726106
     2472254668,0.908091941785916
     2475695756,0.974974607155085
     2476228860,0.262488861040929
     2476257859,0.284283245523724
     2476863742,0.349334844111670
     2477266886,0.706757916559150
     2478674523,0.239418940289072
     2478876953,0.969563328886799
     2480477979,0.674228031139072
     2480912531,0.908439731077986
     2482302037,0.907395720064493
     2483377740,0.479194088041347
     2483400949,0.483969754267511
     2484534287,0.297412985532524
     2484930196,0.254677431409149
     2487299384,0.230189401988964
     2489139884,0.924366867934140
     2490596708,0.820505316927262
     2490846405,0.211726930553509
     2490882970,0.370603659408581
     2492675400,0.397380023652778
     2493686946,0.467237676192939
     2493978686,0.229171745191066
     2494187531,0.298040398255683
     2494672673,0.902173252447467
     2494748414,0.778217014400968
     2497869653,0.259328596748082
     2499344973,0.200801258168028
     2501279051,0.385628584852394
     2502903911,0.393352813654461
     2503822984,0.453101259541018
     2505014644,0.282715878922968
     2505499390,0.342379226083907
     2509626664,0.206982220342525
     2510011606,0.370038142900336
     2511439416,0.297224765262188
     2511904795,0.219015158114963
     2513851828,0.303241826998031
     2516537511,0.307220528480875
     2522662375,0.288589610439640
     2522682305,0.542148335739853
     2523490319,0.273366319865699
     2524469252,0.484997971511147
     2525946512,0.821874171361904
     2527024846,0.434870374846517
     2528212257,0.439251098332650
     2530836730,0.208422736771574
     2536016354,0.564385687741920
     2536572694,0.200607590407324
     2537568694,0.217497078630575
     2539634665,0.226279339828235
